iter	Logloss
2925	0.2177333332
2926	0.2177248895
2927	0.2177153449
2928	0.2177037643
2929	0.2176926758
2930	0.2176871852
2931	0.2176817962
2932	0.2176749122
2933	0.2176671076
2934	0.2176581972
2935	0.2176541367
2936	0.2176450874
2937	0.217639839
2938	0.2176352282
2939	0.2176254871
2940	0.2176180571
2941	0.2176114717
2942	0.217602211
2943	0.2175967561
2944	0.2175912313
2945	0.2175869276
2946	0.2175793718
2947	0.2175733869
2948	0.2175655334
2949	0.217557534
2950	0.2175500458
2951	0.2175399714
2952	0.2175309123
2953	0.2175226176
2954	0.2175132883
2955	0.2175090842
2956	0.2174995894
2957	0.2174916044
2958	0.217486272
2959	0.2174793282
2960	0.2174740812
2961	0.2174676576
2962	0.2174602828
2963	0.217454249
2964	0.2174444525
2965	0.2174350975
2966	0.2174308232
2967	0.2174242394
2968	0.2174203995
2969	0.2174107536
2970	0.2174014568
2971	0.2173935235
2972	0.2173877653
2973	0.2173833087
2974	0.2173781123
2975	0.2173706796
2976	0.217362276
2977	0.2173552632
2978	0.2173491672
2979	0.2173405458
2980	0.2173354797
2981	0.217330803
2982	0.2173226724
2983	0.217314103
2984	0.2173085468
2985	0.2172967411
2986	0.2172904351
2987	0.2172840146
2988	0.2172773397
2989	0.2172705009
2990	0.2172655664
2991	0.2172605568
2992	0.2172542471
2993	0.2172437203
2994	0.2172377826
2995	0.2172289433
2996	0.2172215049
2997	0.2172139053
2998	0.2172056835
